REGION,DATE,WEEK,HOLIDAY,Min_T,Max_T,AVG_T,RAIN,0:00:00,0:30:00,1:00:00,1:30:00,2:00:00,2:30:00,3:00:00,3:30:00,4:00:00,4:30:00,5:00:00,5:30:00,6:00:00,6:30:00,7:00:00,7:30:00,8:00:00,8:30:00,9:00:00,9:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00,AVG_ELE,TOTAL_ELE
NSW,2016/11/3,4,0,13.6,25.2,19.4,0,7055.28,6888.18,6684.66,6335.25,6184.12,5985.46,5913.54,5869.05,5988.05,6250.05,6513.56,7074.3,7556.24,7873.7,8076.06,7978.62,7908.98,7886.47,7839.83,7821.73,7775.33,7752.49,7680.16,7694.99,7731.23,7711.13,7729.77,7739.98,7760.38,7814.09,7927.01,8103.75,8247.15,8308.74,8447.72,8405.44,8416.69,8296.7,8374.8,8397.81,8202.69,7985.31,7671.35,7613.74,7451.92,7491.73,7354.37,7195.16,7520.099167,360964.76
NSW,2016/11/4,5,0,15.3,30.6,22.95,0,7121.2,6989.04,6799.99,6449.06,6227.67,6064.51,5987.91,5949.58,6016.02,6261.29,6527.31,6993.65,7483.67,7767.3,8009.53,7952.11,7883.71,7966.57,7935.8,7897.46,7903.99,7922.32,7956.77,7837.27,7898.94,7875.48,7925.14,7988.15,8039.95,8110.37,8217.83,8403.23,8471.77,8457.21,8520.06,8436.12,8301.15,8190.56,8153.55,8129.56,7958.72,7789.61,7550.99,7427.54,7247.02,7278.52,7223.76,6992.14,7551.897917,362491.1
NSW,2016/11/5,6,0,21,25.7,23.35,0,6868.19,6724.81,6461.65,6161.95,5885.87,5774.78,5621.78,5632.9,5618.13,5679.15,5795.53,5935.8,6207.35,6471.33,6730.16,6938.72,7103.3,7194.59,7060.05,7073.6,6905.27,6906.1,6799.45,6715.94,6649.9,6632.66,6609.51,6559.35,6615.07,6666.99,6760.94,6863.96,7070.65,7103.62,7289.61,7322.02,7430.12,7358.55,7446.4,7517.55,7390.77,7240.1,7112.45,7037.85,6939.5,6877.87,6708.74,6499.89,6707.718125,321970.47
NSW,2016/11/6,7,0,15.7,26,20.85,0,6397.57,6263.84,6083.07,5800.54,5598.82,5522.01,5496.65,5457.07,5474.71,5513.87,5548.8,5605.79,5797.39,6020.32,6215.49,6381.19,6502.82,6644.35,6660.01,6629.16,6592.46,6527.77,6473.74,6369.5,6285.97,6306.07,6281.35,6231.14,6255.65,6355.7,6456.11,6598.24,6822.57,6949.41,7147.76,7288.95,7420.45,7437.01,7525.07,7571.4,7466.4,7303.31,7113.5,6947.58,6801.34,6817.01,6628.72,6491.35,6459.979167,310079
NSW,2016/11/7,1,0,14.8,28.1,21.45,0,6445.25,6301.05,6170.6,5925.24,5807,5695.77,5630.9,5693.3,5783.38,6046.1,6279.24,6819.47,7248.38,7560.93,7786.8,7869.98,7876.91,7937.7,7998.55,8016.48,8066.12,8052.59,8069.88,8079.6,8187.56,8261.51,8357.27,8484.22,8614.58,8762.44,8962.66,9049.72,9150.03,9281.82,9359.15,9207.53,9231.81,9023.65,9032.12,8885.79,8604.22,8348.44,7992.9,7872.4,7691.12,7565.87,7423.33,7295.25,7745.971042,371806.61
NSW,2016/11/8,2,0,21.2,28.3,24.75,0,7202.65,7019.33,6803.5,6479,6258.16,6089.22,6035.7,6060.97,6115.7,6359.12,6601.46,7089.47,7609.65,7933.99,8208.82,8415.83,8490.43,8641.67,8641.58,8719.47,8809.82,8788.09,8792.64,8762.31,8823.82,8876.9,8997.57,9091.33,9069.35,9131.27,9205.08,9197.89,9303.84,9243.75,9292.69,9162.45,9033.67,8761.62,8636.34,8465.51,8200.93,8010.94,7731.95,7634.2,7382.87,7420.02,7312.19,7176.78,8022.740417,385091.54
NSW,2016/11/9,3,0,17.8,22.7,20.25,3,7102.7,7021.53,6812.81,6517.98,6259.63,6093.8,5942.11,5979.56,6080.59,6326.23,6599.24,7070.99,7553.7,7922.05,8251.02,8293.06,8333.44,8403.95,8438.63,8406.15,8388.84,8351.94,8394.24,8446.21,8502.68,8440.67,8341.49,8359.9,8357.35,8357.01,8396.89,8450.16,8539.23,8611.32,8762.63,8605.63,8520.63,8355.34,8401.03,8316.55,8033.29,7852.76,7570.92,7547.59,7423.16,7357.93,7282.64,7154.01,7761.066875,372531.21
NSW,2016/11/10,4,0,16.9,24.6,20.75,10.8,7039.69,6896.06,6724.97,6432.72,6223.71,6068.77,6014.59,5972.16,6054.73,6258.91,6508.03,7007.38,7470.08,7817.73,8057.51,8047.06,8050.02,8064.72,7998.99,8123.78,8082.97,8013.58,8055.19,8073.96,8065.96,8125.88,8141.74,8245.09,8247.77,8296.03,8357.66,8443.47,8476.57,8528.51,8637.39,8550.07,8549.19,8472.02,8447.56,8468.53,8297.23,8006.93,7760.01,7747.91,7545.74,7535.79,7372.09,7229.31,7679.286667,368605.76
NSW,2016/11/11,5,0,17.8,24.3,21.05,0,7115.23,6964.52,6735.73,6444.64,6220.01,6076.3,6028.57,5941.92,6053.08,6273.37,6517.76,7000.66,7448.15,7756.65,8049.75,8123.3,8190.2,8294.46,8293.81,8357.27,8352.86,8312.8,8313.97,8306.09,8246.68,8305.06,8321.08,8350.41,8359.3,8311.42,8424.83,8597.91,8639.06,8655.72,8612.95,8451.32,8313.48,8120.7,8064.4,8070.39,7910.56,7736.2,7488.63,7535.13,7405.92,7477.61,7391.62,7239.97,7691.696875,369201.45
NSW,2016/11/12,6,0,18.4,32.5,25.45,9.2,7118.14,6964.67,6714.38,6413.2,6235.24,6111.67,6007.39,5943.67,5928.17,5986.89,6057.84,6177.71,6398.43,6766.79,7009.56,7238.26,7479.17,7653.12,7628.09,7677.53,7540.19,7568.97,7504.52,7549.06,7574.17,7621.32,7740.66,7860.66,8040.54,8201.48,8421.18,8599.48,8718.57,8800.14,8944.3,8845.79,8784.99,8598.1,8529.82,8509.35,8276.3,8051.47,7840.03,7680.49,7448.39,7311.96,7096.9,6876.47,7459.275417,358045.22
NSW,2016/11/13,7,0,18.9,30.3,24.6,0,6758.81,6586.52,6356.89,6110.62,5951.68,5818.39,5710.88,5661.54,5662.28,5685.1,5666.51,5751.03,5890.22,6075.11,6355.5,6570.1,6795.12,6986.74,7099.63,7173.8,7205.48,7144.52,7162.62,7156.51,7140.17,7116.2,7241.21,7254.2,7381.05,7483.32,7550.81,7627.8,7756.65,7783.34,7892.55,7927.89,7895.15,7810.81,7824.17,7862.22,7651.34,7474.62,7257.71,7054.38,6897.9,6794.8,6635.99,6510.64,6899.1775,331160.52
NSW,2016/11/14,1,0,17.4,24.4,20.9,0,6454.44,6316.55,6149.63,5905.67,5767.11,5627.36,5622.24,5643.94,5768.09,6034.89,6264.82,6824.55,7254.71,7632.26,7927.27,8025.07,8005.49,8013.73,8084.04,8174.15,8161.39,8158.22,8112.57,8111.89,8200.33,8168.9,8092.03,8067.42,8084.46,8067.76,8110.39,8123.87,8226.53,8300.73,8401.4,8371.93,8336.21,8193.56,8225.81,8228.15,7994.16,7836.5,7588.17,7472.72,7320.35,7340.68,7250.1,7189.21,7483.988542,359231.45
NSW,2016/11/15,2,0,15.4,23.2,19.3,0.8,7112.66,6940.68,6778.39,6470.26,6214.6,6057.98,5932.94,5967.91,6032.17,6278.45,6513.44,7024.59,7522.18,7861.44,8015.71,8068.9,8066.52,8084.18,8039.63,8024.63,8027.32,7922.39,7891.96,7792.34,7756.24,7806.37,7823.69,7750.91,7704.19,7717.52,7869.63,7927.93,8048.61,8014.2,8129.13,8113.18,8153.32,7992.3,8082.45,8091.64,7976.65,7802.38,7609.84,7552.12,7372.05,7392.24,7351.6,7213.42,7497.768333,359892.88
NSW,2016/11/16,3,0,14.3,25.2,19.75,0,7140.53,7020.3,6770.17,6475.86,6226.45,6048.43,5957.64,6002.2,6069.33,6314.66,6565.77,7056.69,7524.8,7824.75,8014.82,8030.81,7992.79,7986.18,7996.06,8006.15,8027.88,8002.93,7998.11,7916.08,7838.82,7864.64,7890.15,7914.41,7960.21,7996.74,8112.63,8189.2,8292.8,8324.43,8355.96,8191.69,8145.02,8068.35,8069.73,8076.09,7949.64,7766.99,7525.79,7541.11,7376.09,7400.39,7330.52,7172.64,7548.404792,362323.43
NSW,2016/11/17,4,0,17.3,23.9,20.6,0.1,7106.93,6924.66,6717.21,6414.79,6230.79,6079.53,5977.19,5952.62,6045.89,6238.83,6490.37,7004.06,7393.14,7677.8,7929.39,7917.54,7983.98,8022.62,8086.66,8101.75,8120.07,8105.11,8062.31,8048.36,8019.38,8064.54,8075.28,8128.61,8176.27,8248.38,8347.84,8462.84,8524.42,8539.89,8688.81,8671.5,8672.13,8536.22,8551.29,8600.32,8446.38,8120.15,7815.09,7797.36,7578.2,7598.11,7438.46,7289.03,7687.960417,369022.1
NSW,2016/11/18,5,0,16.4,31.4,23.9,0,7152.04,7014.9,6811.69,6454.98,6289.5,6158.74,6073.6,6102.33,6153.51,6402.84,6608.8,7089.87,7522.91,7855.62,8100.61,8172.15,8290,8423.66,8492.63,8603.47,8805.19,8861.28,8985.01,9077.1,9137.05,9222.89,9395.45,9545.96,9642.55,9778.92,10074.85,10246.02,10275.53,10235.69,10103.45,9879.27,9669.21,9417.31,9291.45,9205.14,9031.1,8749.47,8494.59,8362.71,8046.71,8004.35,7775.25,7569.93,8347.026667,400657.28
NSW,2016/11/19,6,0,19.3,24.8,22.05,0,7424.69,7218.4,6962.3,6606.28,6402.89,6192.52,6107.68,6066.55,6065.77,6139.3,6155.4,6309.04,6490.27,6790.93,7050.38,7339.16,7559.91,7758.98,7789.93,7859.52,7820.07,7817.02,7802.48,7731.45,7754.14,7702.81,7668.62,7714.34,7689.36,7725.25,7787.35,7804.03,7940.5,7872.65,7935.69,7908.82,7888.59,7802.81,7774.3,7719.85,7599.97,7423.19,7332.84,7314.65,7217.81,7193.82,7019.53,6921.28,7295.273333,350173.12
NSW,2016/11/20,7,0,19.1,25.1,22.1,0,6739.46,6624.13,6452.16,6190.33,6029.52,5920.56,5833.61,5772.42,5813.78,5885.05,5886.17,5945.74,6096.3,6287.99,6509.92,6833,7028.31,7126.24,6980.5,7370.41,7347.07,7327.46,7329.07,7387.8,7456.03,7558.69,7636.47,7771.24,7886.36,7991,8113.63,8190.55,8269.92,8225.3,8259.96,8291.7,8274.37,8170.78,8194.89,8290.01,8174.91,8048.06,7769.44,7477.52,7386.17,7360.27,7112.86,6937.6,7199.265208,345564.73
NSW,2016/11/21,1,0,19.7,28.4,24.05,0,6817.25,6745.01,6550.67,6272.74,6157.43,6073.05,6033.74,6056.6,6089.11,6309.08,6535.28,7081.75,7531.04,7974.08,8353.8,8634.4,8770.56,8964.53,9120.73,9218.62,9257.84,9293.58,9368.34,9467.76,9626.65,9716.16,9850.57,9968.43,10105.54,10140.01,10295.52,10460.29,10539.35,10432.43,10316.27,10108.64,9964.57,9688.02,9604.66,9534.35,9226.92,8921.48,8478,8276.93,7962.44,7835.37,7602.32,7408.47,8515.424583,408740.38
NSW,2016/11/22,2,0,21,31,26,0,7270.43,7065.01,6833.97,6542.51,6388.77,6249.99,6223.31,6218.81,6258.64,6467.17,6675.45,7159.05,7673.78,8059.02,8367.2,8597.18,8748.97,8965.98,9002.92,9162.41,9380.52,9435.66,9614.17,9743.99,9913.63,10097.72,10251.58,10369.17,10409.59,10538.66,10741.49,10746.89,10725.4,10642.45,10486.14,10197.74,10029.71,9590.13,9461.34,9401.45,9151.34,8826.59,8435.55,8252.45,7919.65,7845.5,7680.88,7490.25,8652.296042,415310.21
NSW,2016/11/23,3,0,19.8,26.2,23,0.2,7333.89,7118.92,6942.77,6635.48,6408.1,6309.66,6208.76,6202.96,6255.15,6464.82,6664.86,7183.08,7651.66,8021.2,8338.32,8504.73,8595.6,8805.85,8913.43,9049.44,9152.7,9185.12,9317.74,9409.38,9597.81,9741.86,9831.67,9727.72,9607.85,9386.44,9264.11,9144.2,9027.89,8912.11,8823.15,8635.64,8598.61,8440.12,8403.08,8431.48,8353.16,8125.76,7798.33,7721.13,7505.9,7473.62,7343.14,7219.11,8162.239792,391787.51
NSW,2016/11/24,4,0,13.5,23.4,18.45,6,7079.76,6965.7,6700.4,6372.11,6141.14,5990.94,5922.69,5936.96,6063.37,6282.11,6514.41,7038.61,7460.15,7771.59,7933.92,7923.35,7866.81,7908.49,7883.87,7867.39,7839.77,7805.57,7851.71,7811.48,7777.69,7793.52,7790.65,7836,7854.75,7885.48,7962.55,8087.15,8146.56,8157.51,8263.3,8173.13,8150.13,8050.22,8119.3,8153.83,8096.12,7914.65,7716.26,7630.29,7404.44,7425.36,7314.06,7113.38,7494.763125,359748.63
NSW,2016/11/25,5,0,14.7,25.5,20.1,0,7002.71,6805.25,6668.44,6350.15,6092.11,6017.95,5977.48,5975.67,5999.3,6203.57,6374.02,6980.18,7346.31,7706.58,7876.39,7961.36,7969.59,8017.62,8031.1,8064.01,8090.95,8092.87,8072.84,8048.51,8038.67,7934.21,7951.64,7966.61,7964.39,7941.6,8011.71,8072.96,8129.07,8095,8100.57,7906.87,7813.14,7734.28,7807.33,7867.18,7864.99,7769.09,7571.6,7536.06,7411.45,7370.26,7290.44,7226.29,7481.257708,359100.37
NSW,2016/11/26,6,0,18.1,24.4,21.25,0,7062.07,6922.76,6681.24,6360.11,6212.93,6052.06,5949.69,5890.59,5901.34,6002.88,6024.85,6253.28,6407.65,6680.29,6964.61,7149.48,7324.97,7468.53,7463.59,7487.41,7389.59,7335.44,7246.59,7200.71,7189.13,7097.46,7150.8,7178.14,7239.21,7345.06,7545.16,7598.5,7745.42,7776.25,7920.92,7955.14,7865.69,7812.49,7761.71,7775.69,7750.9,7652.74,7494.72,7449.72,7267.63,7247.2,7083.71,6923.83,7109.580833,341259.88
NSW,2016/11/27,7,0,19.6,23.5,21.55,0,6739.92,6631.23,6474.4,6222.13,6042.88,5954.03,5875.06,5856.96,5862.47,5909.51,5896.69,5979.59,6103.33,6320.24,6575.65,6835.52,6947.63,7151.65,7277.57,7340.18,7281.53,7231.85,7202.96,7181.29,7172.04,7194.76,7194.93,7224.28,7272.28,7351.33,7466.4,7520.48,7565.87,7609,7743.55,7803.01,7844.61,7801.76,7836.99,7867.48,7808.97,7662.21,7474.21,7363.67,7214.22,7212.58,7028.28,6866.64,6999.87125,335993.82
NSW,2016/11/28,1,0,20.3,26.1,23.2,0.1,6809.04,6606,6464.15,6241.05,6074.28,5978.68,5938.84,5999.21,6110.39,6388.07,6593.34,7136.1,7651.46,7994.13,8327.06,8471.98,8526.2,8667.65,8768.08,8844.46,8863.62,8884.35,8971.28,9041.62,9033.63,9212.4,9265.38,9351.35,9470.87,9521.67,9611.62,9664.73,9690.87,9757.81,9699.39,9500.28,9431.38,9113.75,9037.35,9067.87,8914.04,8694.54,8399.16,8210.04,7987.19,7881.42,7731.25,7564.31,8232.569583,395163.34
NSW,2016/11/29,2,0,19.3,25.3,22.3,0,7447.52,7290.69,7060.14,6811.55,6598.76,6441.85,6398.42,6366.99,6429.15,6647.79,6848.6,7312.32,7753.21,8174.75,8430.08,8545.41,8632.99,8773.28,8772.84,8801.4,8843.04,8794.27,8862.49,8861.37,8938.46,8944.49,8998.76,9113.69,9128.13,9170.67,9090.62,9142.79,9176.88,9140.39,9081.8,8922.07,8820.54,8635.78,8618.69,8630.59,8497.26,8288.61,7998.56,7868.26,7630.88,7598.33,7548.01,7400.55,8151.744167,391283.72
NSW,2016/11/30,3,0,18.2,25.2,21.7,0,7278.79,7154.05,6906.69,6631.23,6382.91,6265.79,6190.82,6197.06,6273.06,6493.49,6671.23,7142.64,7640.34,7948.43,8295.36,8421.66,8451.32,8579.92,8612.19,8676.1,8740.75,8768.66,8780.72,8724.8,8669.45,8739.44,8876.29,8909.44,8968.78,9075.33,9216.31,9255.72,9176.24,9040.22,8955.6,8845.72,8749.82,8618.23,8597.86,8629.8,8552.67,8387.37,8109.23,8010.04,7783.98,7726.09,7583.57,7412.39,8064.95,387117.6
NSW,2016/12/1,4,0,18.1,28.5,23.3,0.8,7258.96,7100.66,6818,6538.58,6367.53,6213,6148.52,6140.15,6207.03,6424.01,6619.88,7156.56,7618.76,7990.3,8267.16,8365.19,8364.53,8457.22,8519.75,8577.93,8650.22,8637.31,8695.22,8716.26,8843.85,8926.65,9157.59,9260.86,9377.12,9327.2,9341.48,9382.96,9457.33,9559.21,9596.48,9477.27,9392.49,9255.69,9141.76,9155.8,9111.5,8899.9,8496.8,8377.18,8059.42,7949.27,7744.71,7527.04,8222.339375,394672.29
NSW,2016/12/2,5,0,18.7,35.7,27.2,0,7367.58,7180.19,6979.29,6694.24,6489.74,6354.74,6263.02,6270.24,6315.77,6536.5,6716.59,7233.42,7608.36,8013.62,8327.73,8500.96,8692,8858.24,9000.25,9178.15,9304.93,9445.12,9567.04,9712.99,9877.17,10080.85,10274.13,10392.46,10526.57,10556.46,10739.13,10793.32,10633.81,10566.93,10261.74,9986.02,9787.08,9552.29,9493.23,9487.53,9342.24,9157.04,8793.83,8627.44,8341.35,8214.27,8023.8,7743.82,8705.48375,417863.22
NSW,2016/12/3,6,0,21,26.8,23.9,0,7507.89,7312.13,7106.02,6729.75,6500.49,6335.58,6234.84,6197.92,6186.26,6288.51,6297.58,6520.57,6714.52,7016.66,7273.95,7496.42,7744.5,7952.83,7979.91,8030.24,8039.55,8101.63,8173.01,8160.07,8145.23,8223.06,8282.95,8295.3,8325.6,8336.04,8461.12,8544.25,8665.48,8625.18,8632.22,8559.32,8535.48,8428.86,8314.15,8268.85,8196.75,8064.47,7950.41,7762.16,7586.2,7567.46,7388.54,7187.68,7671.824792,368247.59
NSW,2016/12/4,7,0,19.7,26.9,23.3,0,6993.41,6820.31,6624.04,6398.83,6182.11,6046.33,5994.93,5927.09,5955.84,5947.71,5935.61,6073.67,6170.13,6445.85,6761.38,7012.46,7226.75,7428.94,7616.55,7682.19,7643.18,7817.04,7950.21,8069.7,8283.97,8432.01,8576.73,8627.26,8688.44,8867.56,9034.87,9157.12,9298.52,9335.41,9361.98,9383.75,9351.46,9172.07,9036.04,9061.21,8921.5,8714.88,8450.77,8126.09,7826.85,7695.32,7384.67,7208.75,7723.364375,370721.49
NSW,2016/12/5,1,0,22.1,29.9,26,0.8,7070.05,6871.88,6725.51,6484.97,6341.41,6265.62,6229.55,6289.95,6289.66,6542.74,6754.86,7304.5,7806.42,8324.49,8728.55,9045.77,9304.44,9632.09,9773.67,9946.84,10120.49,10292.71,10497.75,10769.36,10848.94,11077.28,11320.67,11343.91,11367.62,11307.33,11505.27,11371.78,11199.06,11173.19,11094.83,10851.96,10634.43,10286.75,10128.52,9976.42,9709.75,9430.03,8943.25,8646.21,8295.86,8104.09,7879.83,7652.01,9115.880625,437562.27
NSW,2016/12/6,2,0,20.4,23.6,22,3,7502.18,7310.35,7099.77,6837.57,6684.35,6492.54,6454.75,6451.93,6549.06,6743.91,6971.23,7496.33,8037.65,8511.68,8815.16,9046.19,9101.44,9209.5,9239.43,9368.17,9416.92,9389.29,9490.34,9426.58,9367.45,9384.33,9442.97,9476.69,9364.69,9382.8,9354.68,9398.21,9453.66,9372.29,9368.44,9134.5,9024.4,8892.79,8874.14,8887.76,8803.69,8513.3,8204.88,8135.66,7899.51,7857.33,7674.78,7443.78,8424.146875,404359.05
NSW,2016/12/7,3,0,18.6,25.1,21.85,10.1,7333.9,7134.96,6983.72,6663.85,6457.97,6281.75,6229.4,6194.81,6286.93,6480.52,6664.09,7187.13,7659.46,8011.85,8335.76,8466.49,8531.62,8588.48,8673.08,8757.9,8744.47,8768.38,8721.91,8730.06,8745.33,8828.77,8815.49,8775.73,8816.64,8865.04,8971.06,8982.24,9067.22,9049,9059.99,8910.46,8842.53,8662.75,8625.83,8596.53,8483.7,8294.71,8036.3,7934.03,7692.38,7634.73,7535.89,7399.45,8052.381042,386514.29
NSW,2016/12/8,4,0,20.2,27.9,24.05,0.2,7262.9,7055.22,6836.44,6539.63,6327.76,6173.03,6133.44,6093.99,6225.65,6426.9,6590.53,7084.86,7518.28,7889.83,8255.48,8456.55,8584.69,8774.8,8827.03,8905.42,9029.26,9077.31,9233.2,9363.76,9483.17,9666.26,9874.57,9957.9,10150.51,10227.65,10429.21,10557.34,10678.21,10704.82,10726.36,10598.32,10480.41,10252.34,10130.68,10098.06,9984.79,9593.49,9118.55,8746.89,8345.96,8060.64,7806.74,7540.47,8664.152083,415879.3
NSW,2016/12/9,5,0,18.1,27.8,22.95,1,7353.44,7074.81,6828.37,6437.97,6235.09,6156.51,6063.41,6040.28,6130.71,6320.67,6424.79,6880.71,7352.83,7668.19,7929.09,8062.26,8104.3,8129.45,8091.26,8093.07,7992.33,7965.88,7900.57,7806.07,7786.85,7810.31,7891.8,7888.92,7956.2,8056.49,8223.8,8315.55,8421.74,8414.98,8369.35,8261.08,8194.18,8040.39,7957.99,7977.82,8016.28,7837.74,7598.14,7627.1,7480.89,7484.92,7377.73,7253.45,7568.453333,363285.76
NSW,2016/12/10,6,0,16.9,23.7,20.3,0,7125.92,6958.09,6745.84,6393.19,6195.2,6082.19,5957.94,5974.36,5948.27,6051.3,6058.27,6219.86,6459.94,6707.72,6954.68,7211.01,7440.31,7594.68,7555.91,7581.23,7485.85,7487.81,7391.79,7272.04,7244.56,7242.81,7234.95,7172.89,7245.73,7274.76,7400.89,7510.25,7592.4,7625.73,7693.96,7732.99,7703.99,7611.99,7539.1,7551.62,7583.08,7506.36,7341.66,7261.58,7187.88,7175.52,7029.68,6871.73,7087.281458,340189.51
NSW,2016/12/11,7,0,20,26.3,23.15,0,6677.46,6598.3,6501.96,6238.47,6028.01,5972.09,5886.54,5891.12,5869.61,5866.32,5856.42,5972.12,6134.35,6345.85,6599.5,6840.63,7015.82,7197.11,7293.49,7359.24,7346.86,7394.19,7475.36,7481.24,7480.72,7504.49,7507.76,7598.4,7691.37,7780.71,7894.09,7958.6,8044.84,8086.01,8212.95,8236.31,8189.43,8115.2,8044.66,8099.55,8152.49,8012.94,7738.11,7594.46,7396.6,7353.25,7112.84,6914.2,7178.375833,344562.04
NSW,2016/12/12,1,0,20.9,27.6,24.25,0,6799.69,6645,6517.15,6312.49,6194.09,6100.94,6040.58,6042.91,6134.98,6361.51,6566.17,7047.8,7508.01,7903.92,8276.15,8549.7,8672.67,8786.29,8871.83,8955.33,9045.71,9117.63,9179.1,9228.58,9341.08,9478.23,9622.28,9720.41,9844.17,9922.35,10197.8,10324.05,10448.19,10502.61,10488.18,10300.01,10190.6,9946.73,9757.18,9675.01,9604.24,9285.51,8947.07,8652.18,8341.45,8194.54,8006.87,7712.47,8528.363333,409361.44
NSW,2016/12/13,2,0,20.7,37.8,29.25,0,7549.81,7330.28,7090.6,6769.55,6587.33,6455.6,6357.67,6345.45,6399.58,6609.86,6734.96,7270.76,7712.46,8128.17,8519.73,8799.29,9017.43,9318.49,9568.47,9791.19,9995.19,10200.38,10436.45,10640.56,10851.79,11034.41,11233.42,11355.21,11487.05,11658.48,11872.01,12104.71,12269.76,12297.62,12246.25,12067.52,12012.46,11706.6,11508.02,11424.87,11296.67,10903.29,10344.17,10013.97,9441.02,9065.83,8693.69,8211.19,9556.859792,458729.27
NSW,2016/12/14,3,0,27.1,37.2,32.15,0,8054.58,7743.74,7509.04,7131.92,6890.19,6782.65,6691.55,6677.28,6714.98,6924.38,7096.62,7551.74,8017.28,8571.63,9034.76,9468.76,9755.63,10103.29,10378.07,10600.23,10746.17,10811.35,10872.72,10896.84,11073.66,11188.39,11323.14,11406.03,11491.08,11456.33,11563.85,11554.98,11534.53,11378.01,11232.13,10909.39,10695.13,10309.86,10043.97,9824.48,9544.6,9257.4,8863.82,8666.81,8406.29,8220.53,8005.98,7794.77,9391.053333,450770.56
NSW,2016/12/15,4,0,17.4,19.1,18.25,9.6,7558.58,7312.5,7038.65,6727.16,6496.88,6339.66,6293.46,6273.74,6341.41,6577.93,6815.28,7264.75,7642.81,8060.18,8405.23,8596.03,8660.44,8770.39,8737.65,8740.8,8745.21,8693.6,8689.76,8559.3,8551.41,8476.31,8472.9,8440.58,8450.1,8436.43,8462.86,8510.86,8531.48,8477.64,8529.75,8456.68,8409.24,8301.5,8188.53,8235.1,8123.94,8022.54,7777.23,7761.12,7560.4,7506.09,7436.73,7277.87,7911.222708,379738.69
NSW,2016/12/16,5,0,17.2,25.4,21.3,30.4,7198.8,6969.76,6809.54,6512.62,6328.65,6245.9,6126.59,6178.33,6235,6430.11,6670.04,7157.66,7613.97,8017.07,8278.44,8493.71,8541.58,8638.47,8725.6,8818.12,8834.93,8743.87,8724.51,8680.66,8678.14,8589.19,8549.79,8462.45,8476.39,8455.88,8515.96,8494.89,8549.14,8487.5,8433.87,8292.46,8218.22,8088.38,8049.27,8107.52,8178.47,7993.53,7802.34,7839.48,7721.26,7691.89,7621.97,7434.98,7868.89375,377706.9
NSW,2016/12/17,6,0,18.5,33.7,26.1,8.4,7272.54,7063.06,6813.6,6464.21,6201.96,6043.61,5941.83,5923.55,5926.95,6011.11,6015.99,6241.29,6449.49,6790.6,7064.92,7405.68,7644.99,7882.35,7928.63,7990.21,8064.13,8104.3,8109.06,8037.76,8079.47,8221.14,8282.19,8360.17,8521.57,8648.41,8860.18,9031.68,9179.41,9176.97,9284.61,9185.04,9200.12,8977.93,8852.62,8757.54,8821.82,8588.53,8371.06,8175.14,7806.17,7694.63,7315.6,7066.78,7746.8875,371850.6
NSW,2016/12/18,7,0,18.3,21.3,19.8,0,6915.48,6786.06,6568.55,6291.46,6112.98,5993.81,5883.49,5883.61,5907.37,5873.5,5902.61,6006.12,6141.75,6341.13,6554.05,6776.23,6969.66,7212.01,7276.23,7281.72,7161.93,7172.37,7171.68,7134.29,7058.66,6979.03,6948.95,6932.09,6962.97,6946.38,7018.25,7071.31,7100.42,7219.08,7317.36,7422.08,7433.93,7420.45,7461.61,7483.17,7469.14,7301.28,7194.04,7187.33,7073.47,7004.82,6825.01,6686.53,6850.738542,328835.45
NSW,2016/12/19,1,0,17.7,22.9,20.3,0,6557.5,6443.64,6316.1,6060.09,5944.69,5901.36,5851.43,5892.25,5959.83,6155.88,6331,6826.15,7206.27,7529.38,7793.67,8017.11,8103.25,8189.93,8240.44,8299.75,8249.83,8179.77,8067.76,8024.86,7983.96,8045.17,8111.61,8151.78,8140.39,8147.46,8224.02,8313.9,8452.15,8519.57,8640.73,8566.65,8547.43,8326.81,8305.5,8321.24,8307.02,8181.14,7923.53,7803.52,7668.82,7587.18,7507.81,7390.87,7610.629167,365310.2
NSW,2016/12/20,2,0,16.7,27.1,21.9,0,7263.74,6995.51,6801.16,6526.95,6269.01,6115.63,6018.76,5975.19,6088.96,6243.78,6438.06,6899.76,7207.86,7505.09,7804.78,8001.31,8162.15,8300.73,8355.05,8464.33,8534.72,8563.56,8656.01,8757.5,8911.05,9083.04,9253.5,9450.24,9695.08,9867.02,10088.59,10176.81,10333.7,10403.5,10426.94,10222.19,10130.45,9743.38,9655.75,9523.75,9499.13,9244.06,8928.1,8740.69,8348.23,8224.54,8026.2,7786.09,8368.992292,401711.63
